,1701,,,2424,,,,,,641153,,3265,,2424,,,Né Lopes,,,3267,,,https://transfermarkt.pt/ne-lopes/rueckennummern/spieler/641153,,
7378,2424,475,7378,2424,475,7378,7378,7378,,27178,,2424,,7378,1465,7378,Rúben Fernandes,,4297,2424,4297,7378,https://transfermarkt.pt/ruben-fernandes/rueckennummern/spieler/27178,1465,7378
,3329,1050,1050,2424,1244,,,,,295414,,16795,,1108,,,Adrián Marín,,,1108,,,https://transfermarkt.pt/adrian-marin/rueckennummern/spieler/295414,1050,
,2424,,8424,2424,,,,,,352918,,2424,,10140,,,Henrique Gomes,,,2424,,,https://transfermarkt.pt/henrique-gomes/rueckennummern/spieler/352918,,
,10140,,,2424,,,,,,650519,,537,,537,,,Lucas Barros,,,,,,https://transfermarkt.pt/lucas-barros/rueckennummern/spieler/650519,,
,2457,2423,2503,2424,2503,,,,,291941,,10331,,2503,2503,,Carraça,,,2503,,,https://transfermarkt.pt/carraca/rueckennummern/spieler/291941,7179,
,2424,,,2424,,,,,,617679,,1075,,3267,,,Zé Carlos,,,3345,,,https://transfermarkt.pt/ze-carlos/rueckennummern/spieler/617679,,
,2424,,776,2424,776,,,,,553062,,2424,,776,,,Vitor Carvalho,,,2424,,,https://transfermarkt.pt/vitor-carvalho/rueckennummern/spieler/553062,,
,2424,5648,8519,2424,8519,,5155,32017,,186848,,7077,,11000,32017,,Giorgi Aburjania,,,18026,,,https://transfermarkt.pt/giorgi-aburjania/rueckennummern/spieler/186848,3899,
,35556,,,2424,,,,,,645191,,26103,,26103,,,Roan Wilson,,,26103,,,https://transfermarkt.pt/roan-wilson/rueckennummern/spieler/645191,,
,238,366,3325,2424,3325,,16222,,,167165,,238,,238,1085,,Pedro Tiba,,8091,8468,5540,,https://transfermarkt.pt/pedro-tiba/rueckennummern/spieler/167165,1075,
,2424,,3734,2424,3734,,,,,415525,,2424,,3734,,,Kanya Fujimoto,,,3734,,,https://transfermarkt.pt/kanya-fujimoto/rueckennummern/spieler/415525,,
,5649,,,2424,,,,,,635904,,5649,,,,,Kevin Villodres,,,,,,https://transfermarkt.pt/kevin-villodres/rueckennummern/spieler/635904,,
,2424,10140,979,2424,10949,,,,,290530,,4294,,979,,,Bilel Aouacheria,,,979,,,https://transfermarkt.pt/bilel-aouacheria/rueckennummern/spieler/290530,10140,
,6347,,8718,2424,,,,,,635807,,6347,,,,,Marlon,,,6347,,,https://transfermarkt.pt/marlon/rueckennummern/spieler/635807,,
,2424,,982,2424,,,,,,345061,,237,,1075,537,,Murilo de Souza,,,2448,,,https://transfermarkt.pt/murilo-de-souza/rueckennummern/spieler/345061,,
,7179,,2619,2424,2619,,,,,487421,,11669,,2863,,,Juan Manuel Boselli,,,,,,https://transfermarkt.pt/juan-manuel-boselli/rueckennummern/spieler/487421,,
,2424,50635,6182,2424,,,,,,284883,,6182,,1049,,,Fran Navarro,,,498,,,https://transfermarkt.pt/fran-navarro/rueckennummern/spieler/284883,16200,
,1301,6079,6079,2424,6079,,26013,75933,,249360,,1301,,6079,10684,,Ali Alipour,,,6079,,,https://transfermarkt.pt/ali-alipour/rueckennummern/spieler/249360,6079,
,26741,,,2424,,,,,,885694,,24712,,,,,Depú,,,,,,https://transfermarkt.pt/depu/rueckennummern/spieler/885694,,
,10010,1134,614,2503,614,,614,614,,177776,,614,,614,614,614,César,,,614,,,https://transfermarkt.pt/cesar/rueckennummern/spieler/177776,614,
,2503,,,2503,,,,,,685805,,2503,,,,,João Gonçalves,,,2503,,,https://transfermarkt.pt/joao-goncalves/rueckennummern/spieler/685805,,
982,2503,8024,8024,2503,8024,,982,4750,,44177,,2503,,2503,6418,720,Rafael Bracali,,982,2503,982,982,https://transfermarkt.pt/rafael-bracali/rueckennummern/spieler/44177,6418,
,2503,3829,3829,2503,17428,,,,,367652,,861,,861,,,Rodrigo Abascal,,,861,,,https://transfermarkt.pt/rodrigo-abascal/rueckennummern/spieler/367652,3829,
995,61,1035,68608,2503,1035,,995,1075,,122115,,61,,2457,1075,995,Vincent Sasso,,,61,,,https://transfermarkt.pt/vincent-sasso/rueckennummern/spieler/122115,10789,
,221,,,2503,,,,,,816143,,221,,,,,Robson Reis,,,,,,https://transfermarkt.pt/robson-reis/rueckennummern/spieler/816143,,
,3349,,,2503,,,,,,701325,,,,,,,Bruno Onyemaechi,,,68296,,,https://transfermarkt.pt/bruno-onyemaechi/rueckennummern/spieler/701325,,
,40,,10005,2503,41582,,,,,314944,,2503,,68826,,,Ricardo Mangas,,,3336,,,https://transfermarkt.pt/ricardo-mangas/rueckennummern/spieler/314944,,
,2503,68608,2995,2503,2995,,,68608,,182936,,7179,,982,68608,5227,Filipe Ferreira,,,7179,,,https://transfermarkt.pt/filipe-ferreira/rueckennummern/spieler/182936,68608,
,,,,2503,,,,,,1043471,,,,,,,Augusto Dabo,,,,,,https://transfermarkt.pt/augusto-dabo/rueckennummern/spieler/1043471,,
,2503,,8816,2503,8816,,,,,478940,,2503,,8816,,,Reggie Cannon,,,8816,,,https://transfermarkt.pt/reggie-cannon/rueckennummern/spieler/478940,,
,2503,,,2503,,,,,,818252,,8424,,,,,Pedro Malheiro,,,,,,https://transfermarkt.pt/pedro-malheiro/rueckennummern/spieler/818252,,
,979,,,2503,,,,,,595012,,979,,979,,,Ibrahima,,,979,,,https://transfermarkt.pt/ibrahima/rueckennummern/spieler/595012,,
,2503,,10330,2503,11099,,,,,344474,,294,,10330,,,Ilija Vukotic,,,10330,,,https://transfermarkt.pt/ilija-vukotic/rueckennummern/spieler/344474,,
,2503,4287,10140,2503,605,,,,,450173,,6764,,10789,,,Gaius Makouta,,,6764,,,https://transfermarkt.pt/gaius-makouta/rueckennummern/spieler/450173,,
,2503,189,189,2503,189,,8172,8172,,182108,,2503,,3523,8172,8172,Seba Pérez,,,,,,https://transfermarkt.pt/seba-perez/rueckennummern/spieler/182108,8172,
,2503,,15136,2503,,,,,,478366,,2503,,15136,,,Miguel Reisinho,,,2503,,,https://transfermarkt.pt/miguel-reisinho/rueckennummern/spieler/478366,,
,2503,,,2503,,,,,,929573,,,,,,,Joel Silva,,,,,,https://transfermarkt.pt/joel-silva/rueckennummern/spieler/929573,,
,17832,,17832,2503,,,,,,550631,,17832,,17832,,,Masa,,,17832,,,https://transfermarkt.pt/masa/rueckennummern/spieler/550631,,
,2503,,,2503,,,,,,775399,,84728,,,,,Berna,,,,,,https://transfermarkt.pt/berna/rueckennummern/spieler/775399,,
,2503,2288,33616,2503,33616,,,,,374889,,982,,1465,,,Kenji Gorré,,,982,,,https://transfermarkt.pt/kenji-gorre/rueckennummern/spieler/374889,2288,
4297,7179,982,16795,2503,982,,4297,1387,,155395,,7179,,255,2990,4750,Salvador Agra,,,6628,,,https://transfermarkt.pt/salvador-agra/rueckennummern/spieler/155395,10789,
,472,16795,1084,2503,1084,,,,,308801,,208,,1010,26468,,Adalberto Peñaranda,,,1245,,,https://transfermarkt.pt/adalberto-penaranda/rueckennummern/spieler/308801,,
,1465,41582,,2503,41582,,,,,314942,,1465,,3336,,,Bruno Lourenço,,,68826,,,https://transfermarkt.pt/bruno-lourenco/rueckennummern/spieler/314942,,
,2503,,,2503,,,,,,685807,,3348,,,,,Luís Santos,,,2503,,,https://transfermarkt.pt/luis-santos/rueckennummern/spieler/685807,,
,2503,6371,2503,2503,6371,,,,,177964,,2503,,2503,6371,,Yusupha Njie,,,2503,,,https://transfermarkt.pt/yusupha-njie/rueckennummern/spieler/177964,6371,
,38,20634,1443,2503,20634,,,,,454576,,234,,69404,,,Robert Bozenik,,,24366,,,https://transfermarkt.pt/robert-bozenik/rueckennummern/spieler/454576,,
,2503,,,2503,,,,,,924885,,,,,,,Martim Tavares,,,,,,https://transfermarkt.pt/martim-tavares/rueckennummern/spieler/924885,,
,1465,,15136,1465,15136,,,,,475407,,1465,,15136,,,Dani Figueira,,,68403,,,https://transfermarkt.pt/dani-figueira/rueckennummern/spieler/475407,,
,6912,10949,336,1465,336,,,,,258029,,6912,,7179,,,Pedro Silva,,,23297,,,https://transfermarkt.pt/pedro-silva/rueckennummern/spieler/258029,10949,
,1465,,,68403,,,,,,724421,,68403,,,,,Jota Oliveira,,,,,,https://transfermarkt.pt/jota-oliveira/rueckennummern/spieler/724421,,
,68403,,,1465,,,,,,690273,,1465,,,,,Bernardo Vital,,,68403,,,https://transfermarkt.pt/bernardo-vital/rueckennummern/spieler/690273,,
,294,,41582,1465,10330,,,,,375376,,10330,,41582,,,Pedro Álvaro,,,294,,,https://transfermarkt.pt/pedro-alvaro/rueckennummern/spieler/375376,,
,1465,,,1465,,,,,,597087,,1301,,1301,,,Lucas Áfrico,,,1465,,,https://transfermarkt.pt/lucas-africo/rueckennummern/spieler/597087,,
336,40,273,273,1465,273,,4750,982,,127610,,40,,273,982,4750,Mexer,,,40,,,https://transfermarkt.pt/mexer/rueckennummern/spieler/127610,273,
7056,1465,976,7179,1465,601,,,336,,138651,,1465,,7179,10789,1436,Joãozinho,,,1465,,,https://transfermarkt.pt/joaozinho/rueckennummern/spieler/138651,13499,
,68403,,,1465,,,,,,816580,,67909,,,,,Tiago Santos,,,,,,https://transfermarkt.pt/tiago-santos/rueckennummern/spieler/816580,,
,10840,,,1465,,,,,,650809,,35012,,35012,,,Shaquil Delos,,,35012,,,https://transfermarkt.pt/shaquil-delos/rueckennummern/spieler/650809,,
,1465,,,1465,,,,,,586855,,1465,,15136,,,Loreintz Rosier,,,15136,,,https://transfermarkt.pt/loreintz-rosier/rueckennummern/spieler/586855,,
,720,,,1465,,,,,,658737,,10331,,41588,,,Mor Ndiaye,,,10331,,,https://transfermarkt.pt/mor-ndiaye/rueckennummern/spieler/658737,,
,1465,10789,1301,1465,1075,,,,,364406,,1465,,1301,,,João Gamboa,,,3325,,,https://transfermarkt.pt/joao-gamboa/rueckennummern/spieler/364406,1075,
,982,,,1465,,,,,,690608,,982,,,,,Mabrouk Rouaï,,,982,,,https://transfermarkt.pt/mabrouk-rouai/rueckennummern/spieler/690608,,
,9256,,8154,1465,273,,,,,346291,,273,,273,,,James Léa Siliki,,,273,,,https://transfermarkt.pt/james-lea-siliki/rueckennummern/spieler/346291,,
,1465,,,2432,,,,,,742484,,67909,,,,,Duarte Carvalho,,,,,,https://transfermarkt.pt/duarte-carvalho/rueckennummern/spieler/742484,,
,683,41582,10330,1465,1085,,,,,258005,,3302,,703,,,João Carvalho,,,703,,,https://transfermarkt.pt/joao-carvalho/rueckennummern/spieler/258005,10330,
,1465,10949,2425,1465,10949,,,10949,,257456,,2425,,336,10949,,Chico Geraldes,,,336,,,https://transfermarkt.pt/chico-geraldes/rueckennummern/spieler/257456,336,
,1301,,738,1465,738,,,,,394328,,1301,,273,,,Rafik Guitane,,,273,,,https://transfermarkt.pt/rafik-guitane/rueckennummern/spieler/394328,,
,68403,,,1465,,,,,,891971,,1085,,,,,João Marques,,,,,,https://transfermarkt.pt/joao-marques/rueckennummern/spieler/891971,,
,7056,,,1465,,,,,,588114,,7056,,25817,,,Rodrigo Martins,,,10140,,,https://transfermarkt.pt/rodrigo-martins/rueckennummern/spieler/588114,,
,365,,,68403,,,,,,744063,,365,,,,,Dele,,,365,,,https://transfermarkt.pt/dele/rueckennummern/spieler/744063,,
,8024,,,1465,,,,,,481628,,294,,,,,Tiago Araújo,,,41582,,,https://transfermarkt.pt/tiago-araujo/rueckennummern/spieler/481628,,
,294,,,1465,,,,,,479638,,68780,,41582,,,Tiago Gouveia,,,10330,,,https://transfermarkt.pt/tiago-gouveia/rueckennummern/spieler/479638,,
,8793,,3197,1465,3197,,,,,363794,,679,,1023,,,Carlos Eduardo,,,679,,,https://transfermarkt.pt/carlos-eduardo/rueckennummern/spieler/363794,3197,
,13222,,2464,1465,,,,,,525602,,506,,2464,,,Alejandro Marqués,,,41101,,,https://transfermarkt.pt/alejandro-marques/rueckennummern/spieler/525602,,
,2990,,2462,1465,,,,,,550179,,1465,,1134,,,João Carlos,,,11449,,,https://transfermarkt.pt/joao-carlos/rueckennummern/spieler/550179,,
,6912,,45500,1465,10560,,,7178,,238367,,6912,,18545,,6600,Cassiano,,,2503,,,https://transfermarkt.pt/cassiano/rueckennummern/spieler/238367,30925,
,3319,,614,2423,614,,,,,401535,,614,,614,,,Gabriel Batista,,,614,,,https://transfermarkt.pt/gabriel-batista/rueckennummern/spieler/401535,,
,2423,,68608,2423,3326,,,68608,,372015,,7788,,3329,,,Ricardo Fernandes,,,7788,,,https://transfermarkt.pt/ricardo-fernandes/rueckennummern/spieler/372015,19637,
1070,2063,2063,2063,2423,2063,,1070,10885,,56006,,2063,,189,2063,1070,Marcos Díaz,,1070,3938,1070,1070,https://transfermarkt.pt/marcos-diaz/rueckennummern/spieler/56006,2063,1070
3348,2423,2421,2423,2423,2421,,3348,3349,,74689,,2423,,2423,3349,3348,Marco Pereira,,3348,2423,3348,3348,https://transfermarkt.pt/marco-pereira/rueckennummern/spieler/74689,2421,2503
,10492,2462,4064,2423,2462,,,,,187211,,2424,,11449,,,Ygor Nogueira,,,2424,,,https://transfermarkt.pt/ygor-nogueira/rueckennummern/spieler/187211,2462,
,2423,,266,2423,413,,,,,451317,,266,,266,,,Kennedy Boateng,,,266,,,https://transfermarkt.pt/kennedy-boateng/rueckennummern/spieler/451317,,
,609,,,2423,,,,,,627229,,609,,,,,Paulo Eduardo,,,609,,,https://transfermarkt.pt/paulo-eduardo/rueckennummern/spieler/627229,,
,16439,,,2423,,,,,,875447,,4064,,,,,Ítalo,,,,,,https://transfermarkt.pt/italo/rueckennummern/spieler/875447,,
,1244,,11972,2423,,,,2464,,204102,,1123,,1050,41584,,Xavi Quintillà,,,1050,,,https://transfermarkt.pt/xavi-quintilla/rueckennummern/spieler/204102,41584,
,2423,2995,10140,2423,2995,,,,,292365,,3327,,2995,2423,,Paulo Henrique,,,3327,,,https://transfermarkt.pt/paulo-henrique/rueckennummern/spieler/292365,2423,
,8816,,1301,2423,10787,,,,,291399,,10331,,1301,1436,,Nanu,,,1301,,,https://transfermarkt.pt/nanu/rueckennummern/spieler/291399,1436,
,7056,,,,,,,,,498234,,7056,,68780,,,Tomás Domingos,,,,,,https://transfermarkt.pt/tomas-domingos/rueckennummern/spieler/498234,,
,67969,41582,,2423,41582,,,,,396429,,2457,,2457,,,Calila,,,2457,,,https://transfermarkt.pt/calila/rueckennummern/spieler/396429,,
,2423,979,979,2423,979,,1423,,,127031,,2423,,2457,3325,,Pierre Sagna,,,2423,,,https://transfermarkt.pt/pierre-sagna/rueckennummern/spieler/127031,3325,
,2241,2241,2241,2423,2241,,,,,295059,,2241,,2241,3734,,Kento Misao,,,2241,,,https://transfermarkt.pt/kento-misao/rueckennummern/spieler/295059,3734,
,210,,,2423,,,,,,468323,,210,,,,,Bobsin,,,,,,https://transfermarkt.pt/bobsin/rueckennummern/spieler/468323,,
,609,,,2423,,,,,,687743,,609,,609,,,Adriano Firmino,,,609,,,https://transfermarkt.pt/adriano-firmino/rueckennummern/spieler/687743,,
,504,2639,12816,2423,10789,,,,,415646,,3329,,398,,,Bruno Jordão,,,543,,,https://transfermarkt.pt/bruno-jordao/rueckennummern/spieler/415646,,
,10010,,,2423,,,,,,800177,,10560,,,,,Rildo,,,210,,,https://transfermarkt.pt/rildo/rueckennummern/spieler/800177,,
,3348,,,2423,,,,,,393581,,3348,,3348,,,Bruno Almeida,,,3348,,,https://transfermarkt.pt/bruno-almeida/rueckennummern/spieler/393581,,
,978,,,2423,,,,,,808475,,978,,,,,MT,,,,,,https://transfermarkt.pt/mttm/rueckennummern/spieler/808475,,
,2423,1085,1085,2423,1085,,,5776,,236886,,2423,,3325,5776,,Costinha,,,2423,,,https://transfermarkt.pt/costinha/rueckennummern/spieler/236886,40582,
,306,,,2423,,,,,,627750,,669,,669,,,Filip Stevanovic,,,669,,,https://transfermarkt.pt/filip-stevanovic/rueckennummern/spieler/627750,,
,2423,,,2423,,,,,,671657,,2432,,68110,,,Ricardinho,,,68110,,,https://transfermarkt.pt/ricardinho/rueckennummern/spieler/671657,,
,2423,609,1465,2423,1465,,,,,376441,,2423,,10999,,,Allano,,,18545,,,https://transfermarkt.pt/allano/rueckennummern/spieler/376441,609,
,1023,,,2423,,,,,,627224,,1023,,,,,Gabriel Silva,,,1023,,,https://transfermarkt.pt/gabriel-silva/rueckennummern/spieler/627224,,
,4529,,,2423,,,,,,647125,,7056,,3268,,,Andrezinho,,,2521,,,https://transfermarkt.pt/andrezinho/rueckennummern/spieler/647125,,
,1085,10331,3350,,3326,,,,,303599,,7056,,10787,41588,,André Mesquita,,,1301,,,https://transfermarkt.pt/andre-mesquita/rueckennummern/spieler/303599,41588,
,679,,,2423,,,,,,788861,,679,,,,,Matheus Babi,,,537,,,https://transfermarkt.pt/matheus-babi/rueckennummern/spieler/788861,,
,2423,22177,22177,2423,22177,,,,,469952,,6631,,24110,,,Kyosuke Tagawa,,,6631,,,https://transfermarkt.pt/kyosuke-tagawa/rueckennummern/spieler/469952,,
,629,8024,4035,2423,629,,,,,353047,,629,,7020,,,Walter González,,,7020,,,https://transfermarkt.pt/walter-gonzalez/rueckennummern/spieler/353047,,
,2403,2403,17494,8024,2403,,,,,367651,,2403,,2403,,,Ignacio de Arruabarrena,,,2403,,,https://transfermarkt.pt/ignacio-de-arruabarrena/rueckennummern/spieler/367651,2403,
,1085,,,8024,,,,,,532900,,1085,,1085,,,João Valido,,,68797,,,https://transfermarkt.pt/joao-valido/rueckennummern/spieler/532900,,
,1465,614,614,8024,614,,,,,294817,,1465,,2863,,,Thiago Silva,,,68403,,,https://transfermarkt.pt/thiago-silva/rueckennummern/spieler/294817,614,
,67889,9262,9262,8024,6942,,,,,408563,,2262,,9262,,,Jerome Opoku,,,3688,,,https://transfermarkt.pt/jerome-opoku/rueckennummern/spieler/408563,,
,8024,,11085,8024,1465,,,,,410183,,8024,,68403,,,João Basso,,,8024,,,https://transfermarkt.pt/joao-basso/rueckennummern/spieler/410183,,
,8024,2362,1180,8024,1180,,,420,,194005,,144,,22177,420,420,Nino Galovic,,,144,,,https://transfermarkt.pt/nino-galovic/rueckennummern/spieler/194005,420,
11972,8024,8024,32589,8024,8024,,11972,265,,99296,,8024,,7098,,17194,Sema Velázquez,,18006,13297,,,https://transfermarkt.pt/sema-velazquez/rueckennummern/spieler/99296,17194,
,45510,,,8024,,,,,,744074,,67909,,,,,Rafael Fernandes,,,,,,https://transfermarkt.pt/rafael-fernandes/rueckennummern/spieler/744074,,
,8024,,,8024,1693,,,,,530032,,8024,,,,,Quaresma,,,,,,https://transfermarkt.pt/quaresma/rueckennummern/spieler/530032,,
,8793,,,8024,,,,,,412367,,8793,,,,,Weverson,,,8793,,,https://transfermarkt.pt/weverson/rueckennummern/spieler/412367,,
,8024,4275,2432,8024,,,,,,581121,,2457,,,,,Tiago Esgaio,,,2457,,,https://transfermarkt.pt/tiago-esgaio/rueckennummern/spieler/581121,,
,2448,,11245,8024,,,,,,392655,,12331,,12331,,,Bogdan Milovanov,,,2448,,,https://transfermarkt.pt/bogdan-milovanov/rueckennummern/spieler/392655,,
,16654,41584,131,8024,2464,,,,,282721,,2464,,131,,,Uri Busquets,,,317,,,https://transfermarkt.pt/uri-busquets/rueckennummern/spieler/282721,,
,978,,,8024,,,,,,467940,,199,,,,,Vitinho,,,,,,https://transfermarkt.pt/vitinho/rueckennummern/spieler/467940,,
6987,8024,8024,2503,8024,208,,2995,1301,,70359,,979,,1096,8024,2990,David Simão,,,2976,294,,https://transfermarkt.pt/david-simao/rueckennummern/spieler/70359,8024,
,8024,,8024,8024,,,,,,527304,,8024,,8024,,,Yaw Moses,,,8024,,,https://transfermarkt.pt/yaw-moses/rueckennummern/spieler/527304,,
2424,8024,2425,2425,8024,2425,,7378,10331,,64371,,8024,,58049,10331,2424,Pedro Moreira,,2503,8024,2503,,https://transfermarkt.pt/pedro-moreira/rueckennummern/spieler/64371,2425,
,8024,1070,1070,8024,336,,1106,1775,,190442,,4673,,12301,210,1106,Alan Ruiz,,,4673,,,https://transfermarkt.pt/alan-ruiz/rueckennummern/spieler/190442,1070,
,45604,,30255,8024,,,,,,627183,,45604,,45604,,,Benji Michel,,,45604,,,https://transfermarkt.pt/benji-michel/rueckennummern/spieler/627183,,
,8031,,498,8024,,,,,,534528,,8031,,498,,,Yusuf Lawal,,,498,,,https://transfermarkt.pt/yusuf-lawal/rueckennummern/spieler/534528,,
,8024,,,8024,,,,,,798687,,199,,,,,Antony,,,,,,https://transfermarkt.pt/antony/rueckennummern/spieler/798687,,
,8024,271,979,8024,208,,,68608,,175600,,8024,,979,979,,Arsénio,,,50531,,,https://transfermarkt.pt/arsenio/rueckennummern/spieler/175600,979,
,8474,,,8024,,,,,,402112,,8474,,,,,Morlaye Sylla,,,8474,,,https://transfermarkt.pt/morlaye-sylla/rueckennummern/spieler/402112,,
,8024,,24719,8024,,,,,,561217,,,,24719,,,Oday Dabbagh,,,7733,,,https://transfermarkt.pt/oday-dabbagh/rueckennummern/spieler/561217,,
,472,41584,16196,8024,,,,,,361504,,472,,2464,,,Rafa Mújica,,,11972,,,https://transfermarkt.pt/rafa-mujica/rueckennummern/spieler/361504,,
,8024,,,8024,,,,,,813109,,221,,,,,Bruno Marques,,,221,,,https://transfermarkt.pt/bruno-marques/rueckennummern/spieler/813109,,
,7378,6632,6632,7378,6632,,24118,6632,,165794,,7378,,6632,6632,,Kosuke Nakamura,,,6632,,,https://transfermarkt.pt/kosuke-nakamura/rueckennummern/spieler/165794,9597,
,7209,,,7378,,,,,,636741,,28022,,28022,,,Matheus Nogueira,,,28022,,,https://transfermarkt.pt/matheus-nogueira/rueckennummern/spieler/636741,,
,1023,,,7378,,,,,,813121,,1023,,,,,Mateusão,,,1023,,,https://transfermarkt.pt/mateusao/rueckennummern/spieler/813121,,
,67731,,,7378,,,,,,567497,,67731,,3323,,,Filipe Relvas,,,5868,,,https://transfermarkt.pt/filipe-relvas/rueckennummern/spieler/567497,,
,7378,,1023,7378,,,,,,585264,,982,,2863,,,Pedrão,,,,,,https://transfermarkt.pt/pedrao/rueckennummern/spieler/585264,,
,6505,16696,16696,7378,16696,,,2996,,260197,,6505,,10948,,,Ji-su Park,,,10948,,,https://transfermarkt.pt/ji-su-park/rueckennummern/spieler/260197,16696,
,3999,2155,434,7378,434,,199,,,190314,,434,,434,679,,Lucas,,,434,,,https://transfermarkt.pt/lucas/rueckennummern/spieler/190314,7012,
,3345,12816,6692,7378,4102,,,,,268179,,3345,,723,12816,,Moustapha Seck,,,1210,,,https://transfermarkt.pt/moustapha-seck/rueckennummern/spieler/268179,12816,
,10949,,45510,7378,,,,,,383014,,67909,,,,,Gonçalo Costa,,,67909,,,https://transfermarkt.pt/goncalo-costa/rueckennummern/spieler/383014,,
,7378,,7179,7378,1081,,,,,265589,,7378,,7179,,,Fahd Moufi,,,7179,,,https://transfermarkt.pt/fahd-moufi/rueckennummern/spieler/265589,7813,
,68188,,,7378,,,,,,613437,,2420,,15136,,,Zié Ouattara,,,15136,,,https://transfermarkt.pt/zie-ouattara/rueckennummern/spieler/613437,,
,2431,,3265,7378,,,,,,349944,,2431,,8617,,,Sérgio Conceição,,,2990,,,https://transfermarkt.pt/sergio-conceicao/rueckennummern/spieler/349944,,
,2035,,8718,7378,609,,,,,520994,,609,,,,,Lucas Ventura,,,17561,,,https://transfermarkt.pt/lucas-ventura/rueckennummern/spieler/520994,,
,7378,4297,7378,7378,7378,,,,,299400,,7378,,7378,,,Pedro Sá,,,7378,,,https://transfermarkt.pt/pedro-sa/rueckennummern/spieler/299400,4297,
,2995,,,7378,,,,,,611430,,2995,,2995,,,Mohamed Diaby,,,2995,,,https://transfermarkt.pt/mohamed-diaby/rueckennummern/spieler/611430,,
,7378,,,7378,,,,,,479636,,10330,,41582,,,Henrique Jocú,,,41582,,,https://transfermarkt.pt/henrique-jocu/rueckennummern/spieler/479636,,
3725,265,964,1091,7378,964,,3725,3725,,53286,,265,,1091,3725,16202,Maurício,,2462,1091,2462,,https://transfermarkt.pt/mauricio/rueckennummern/spieler/53286,3725,
,7378,,10331,7378,41588,,,,,357149,,67731,,10331,,,Paulo Estrela,,,7378,,,https://transfermarkt.pt/paulo-estrela/rueckennummern/spieler/357149,,
,2521,,,7378,,,,,,606719,,68403,,68403,,,Klismahn,,,68403,,,https://transfermarkt.pt/klismahn/rueckennummern/spieler/606719,,
,67731,,,7378,,,,,,555752,,67731,,7378,,,Bruninho,,,67731,,,https://transfermarkt.pt/bruninho/rueckennummern/spieler/555752,,
,7378,8087,3057,7378,1465,,,109,,226155,,978,,3057,6600,,Carlinhos,,,978,,,https://transfermarkt.pt/carlinhos/rueckennummern/spieler/226155,,
,7378,,,7378,,,,,,651205,,7378,,,,,Luquinha,,,67731,,,https://transfermarkt.pt/luquinha/rueckennummern/spieler/651205,,
,7378,,1693,7378,,,,,,594550,,7378,,1693,,,Anderson Oliveira,,,7378,,,https://transfermarkt.pt/anderson-oliveira/rueckennummern/spieler/594550,,
,10140,15136,15136,7378,15136,,,,,364403,,2639,,2424,,,Rui Gomes,,,7056,,,https://transfermarkt.pt/rui-gomes/rueckennummern/spieler/364403,,
,7378,,10560,7378,6347,,,3197,,262002,,8457,,776,3197,,Welinton Junior,,,3336,,,https://transfermarkt.pt/welinton-junior/rueckennummern/spieler/262002,3330,
,14680,,,7378,,,,,,773276,,14680,,14680,,,Roberto Hinojosa,,,,,,https://transfermarkt.pt/roberto-hinojosa/rueckennummern/spieler/773276,,
,9961,11854,11854,7378,11854,,,,,262474,,2029,,2462,7136,,Yony González,,,1061,,,https://transfermarkt.pt/yony-gonzalez/rueckennummern/spieler/262474,7136,
,67731,,,67731,,,,,,706960,,88017,,88017,,,Yong-hak Kim,,,88017,,,https://transfermarkt.pt/yong-hak-kim/rueckennummern/spieler/706960,,
,982,,982,7378,13293,,,,,333199,,982,,982,,,Bryan Róchez,,,982,,,https://transfermarkt.pt/bryan-rochez/rueckennummern/spieler/333199,45604,
,74155,,,7378,,,,,,939763,,,,,,,Yago Cariello,,,,,,https://transfermarkt.pt/yago-cariello/rueckennummern/spieler/939763,,
,7378,,,7378,,,,,,535958,,4106,,68780,,,Ricardo Matos,,,408,,,https://transfermarkt.pt/ricardo-matos/rueckennummern/spieler/535958,,
,3268,,585,3268,,,,,,407841,,3268,,,,,Lucas Paes,,,1085,,,https://transfermarkt.pt/lucas-paes/rueckennummern/spieler/407841,,
,3268,,,3268,,,,,,700168,,3268,,,,,João Victor,,,2521,,,https://transfermarkt.pt/joao-victor/rueckennummern/spieler/700168,,
336,3268,26740,,3268,26740,,4750,,,24846,,3268,,8104,982,,Ricardo Batista,,336,8104,931,2805,https://transfermarkt.pt/ricardo-batista/rueckennummern/spieler/24846,1085,991
,37169,10330,4000,3268,4000,,,10330,,198021,,37169,,4000,41582,,João Nunes,,,265,,,https://transfermarkt.pt/joao-nunes/rueckennummern/spieler/198021,10330,
,3268,2573,2977,3268,2977,,,2573,,131740,,3268,,2977,2573,2573,Nermin Zolotic,,,2977,,,https://transfermarkt.pt/nermin-zolotic/rueckennummern/spieler/131740,157,
,3345,,,3268,,,,,,712087,,2521,,,,,Léo Bolgado,,,,,,https://transfermarkt.pt/leo-bolgado/rueckennummern/spieler/712087,,
,62692,,667,3268,,,,,,490760,,2817,,2817,,,Tchamba,,,2817,,,https://transfermarkt.pt/tchamba/rueckennummern/spieler/490760,,
3348,1091,301,1091,3268,1091,,3348,8174,,59084,,1091,,1091,301,3349,Fernando Varela,,3348,1091,1465,,https://transfermarkt.pt/fernando-varela/rueckennummern/spieler/59084,301,1465
